Média_Abertura_Olhos
0.6779023578490389
0.705954773970632
0.7168987807406944
0.7056444242835727
0.7038456399018607
0.7042703851996455
0.707601805485624
0.7113478496870157
0.7097721471655458
0.7040797048571072
0.7059785136588568
0.7001706359924227
0.6967498935206992
0.6967549376961214
0.6961153671276712
0.6962220405383481
0.6886932386832685
0.6792322428566481
0.6757609474414279
0.6814768334339688
0.6784645926804571
0.6816106302158627
0.6821480942053169
0.68578696789576
0.6877650588882813
0.6879805930191327
0.6935964235857863
0.704211345043992
0.7071973697309286
0.712420887420759
0.7189257888277436
0.7161331446035191
0.7169766138099558
0.7230195650578071
0.7282094304783429
0.7310179241704948
0.7332830717599899
0.6762313789840726
0.6458850391181891
0.6248630114815423
0.6097415764344356
0.6051380709975234
0.5990222200095469
0.5900941671377684
0.5813577754679218
0.5737536296054485
0.5698985600141944
0.6226373176691805
0.657085113867993
0.6753650227819248
0.6903296548233748
0.7000436791270381
0.708489472807621
0.7153605634632005
0.726403711134213
0.7382952024433351
0.7434093378136352
0.7493504377971216
0.7504964746029557
0.7502928624696192
0.7518632356087844
0.7559880141864751
0.7562485200464302
0.7555848159441066
0.7520228299877783
0.7479464052932938
0.7469659819048922
0.7297988080378297
0.7086999053449357
0.6946391486965242
0.6873341943024294
0.6796134919027393
0.6755498821927014
0.6731885120514388
0.6702848601768355
0.6707111548217806
0.6719678200775469
0.6874804265879328
0.7077641548947
0.7209616448818716
0.7277509022814057
0.7323696509617583
0.73600332620731
0.7354983851796572
0.7359903449973421
0.7354145852841767
0.7352586181941523
0.7352245027063499
0.7365821036982247
0.7393999783278211
0.7388796967875273
0.736915475867697
0.7371017971456764
0.7389210453180101
0.7415682000822763
0.7411221496724765
0.7399509949795802
0.7405073433674139
0.7387932820638606
0.7380436047392978
0.7386945494619197
0.7414426497051744
0.741507216952223
0.735349260405119
0.6979414777843336
0.6771075066577356
0.665874025188496
0.657386602515926
0.6581148981869357
0.6603625818070588
0.6627236949068978
0.6644315918656403
0.6659702061085643
0.6758747935165506
0.7138049452786108
0.7391342565564694
0.7552234334474233
0.7658103831917862
0.7684589384694509
0.767511370788723
0.7653131772283213
0.7633913118672888
0.7618213641843985
0.760750949851308
0.7608384036933646
0.7594874154506968
0.7570958169618996
0.7553730097605604
0.755232203180885
0.7540677347817812
0.754189841205697
0.7555423764566704
0.7580435967706167
0.7589802645923236
0.759726642359972
0.759726642359972
0.7604730201276207
0.7603187983521675
0.7608616995618618
0.7007340536927784
0.6465989687409648
0.620013498831328
0.6010226416041149
0.5911793098906324
0.5907696950461803
0.5905581595880953
0.5912602597444484
0.5928629594439034
0.5928941187545594
0.6554726133649065
0.7100843959454816
0.7398331463541428
0.7594443837089917
0.7701316689622738
0.7721960649342621
0.7704145470213075
0.7716074588097144
0.7700539277721806
0.7657494660897952
0.764658913097237
0.7673159981329936
0.7637460550768929
0.7645901660227348
0.7661913578938093
0.7039010602383502
0.6476050759809877
0.5874087897343943
0.5677618683451463
0.5584858334157814
0.544327171974121
0.5340287187176671
0.5258088448809027
0.5159119816298281
0.5068775405256681
0.5596666997155266
0.6097832331052035
0.6612015056067706
0.6725675550552701
0.6784399919100463
0.6872536426014042
0.6930005199915679
0.7010880588689399
0.70469573036399
0.7071513694702871
0.710333495648955
0.7135880110647903
0.7167630763567776
0.7218071152898786
0.7244727792455744
0.7254436901535308
0.7248486988893297
0.7209908911794969
0.7202520513062253
0.71851907486269
0.7178100555203268
0.7175534585269712
0.7155406091487231
0.7137538653755706
0.7172436259513681
0.7205204384502109
0.7228370765950958
0.7261138890939385
0.7298393018341482
0.7338678070490634
0.7375932197892732
0.7350365167302746
0.690297867951157
0.6616812436661138
0.6455568730091947
0.6316730496504379
0.6263266067204982
0.6204027949890663
0.6134532721035757
0.6072754774903285
0.6016197159592305
0.6004182860557797
0.6430520883466266
0.6711877961112904
0.6797516500164473
0.6876968781150047
0.6885344507118123
0.6885196671830447
0.6914313096115099
0.6926208663661448
0.6935127389883249
0.6964963857952879
0.6976732705887558
0.6976174681006473
0.7014109935076328
0.7033791684783615
0.7057019243289231
0.707915106848913
0.7093727257174243
0.7118032843117439
